"ID","CÓDIGO IES","NOMBRE IES","AÑO","SEMESTRE","TIPO DE INSCRIPCION","PROGRAMA CONSECUTIVO","PROGRAMA","SEXO BIOLOGICO","COD DANE","DEPARTAMENTO","MUNICIPIO","PAIS","ZONA RESIDENCIA"
3315,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Ríonegro","Colombia","Urbana"
3316,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3317,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Córdoba","Sahagún","Colombia","Urbana"
3318,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3319,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","San Pedro","Colombia","Urbana"
3320,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3321,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Ríonegro","Colombia","Urbana"
3322,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3323,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3324,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3325,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3326,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3327,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Girardota","Colombia","Urbana"
3328,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3329,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3330,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3331,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3332,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3333,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3334,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Itagüí","Colombia","Urbana"
3335,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Santa Bárbara","Colombia","Urbana"
3336,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","San Vicente Ferrer","Colombia","Urbana"
3337,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3338,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3339,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Envigado","Colombia","Urbana"
3340,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3341,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3342,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3343,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","San Pedro","Colombia","Urbana"
3344,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Envigado","Colombia","Urbana"
3345,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3346,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3347,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Caldas","Colombia","Urbana"
3348,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3349,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Bello","Colombia","Urbana"
3350,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3351,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3352,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3353,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3354,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3355,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Cesar","Valledupar","Colombia","Urbana"
3356,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Santander","Barrancabermeja","Colombia","Urbana"
3357,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Envigado","Colombia","Urbana"
3358,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3359,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3360,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3361,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3362,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3363,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3364,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
3365,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3366,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3367,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3368,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3369,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3370,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3371,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Bello","Colombia","Urbana"
3372,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3373,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3374,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Ríonegro","Colombia","Urbana"
3375,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3376,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Amagá","Colombia","Urbana"
3377,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3378,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3379,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3380,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3381,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3382,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
3383,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3384,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
3385,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3386,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3387,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3388,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","San Pedro","Colombia","Urbana"
3389,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Ríonegro","Colombia","Urbana"
3390,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Caldas","Colombia","Urbana"
3391,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Itagüí","Colombia","Urbana"
3392,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Bello","Colombia","Urbana"
3393,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Copacabana","Colombia","Urbana"
3394,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3395,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3396,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3397,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3398,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3399,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Girardota","Colombia","Urbana"
3400,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3401,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Peque","Colombia","Urbana"
3402,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","La Ceja","Colombia","Urbana"
3403,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
3404,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3405,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3406,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Huila","Neiva","Colombia","Urbana"
3407,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3408,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3409,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3410,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Bello","Colombia","Urbana"
3411,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3412,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","El Carmen de Viboral","Colombia","Urbana"
3413,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3414,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3415,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3416,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3417,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3418,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3419,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3420,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3421,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Amalfi","Colombia","Urbana"
3422,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3423,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3424,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3425,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3426,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3427,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3428,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3429,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3430,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Cesar","Valledupar","Colombia","Urbana"
3431,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3432,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3433,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Sabaneta","Colombia","Urbana"
3434,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3435,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3436,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Caldas","Colombia","Urbana"
3437,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Sabaneta","Colombia","Urbana"
3438,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3439,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3440,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3441,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3442,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3443,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3444,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
3445,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3446,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3447,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Andes","Colombia","Urbana"
3448,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3449,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3450,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Itagüí","Colombia","Urbana"
3451,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
3452,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3453,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Bello","Colombia","Urbana"
3454,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3455,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3456,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3457,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3458,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3459,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3460,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3461,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3462,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3463,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3464,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3465,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3466,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3467,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3468,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3469,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Betulia","Colombia","Urbana"
3470,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3471,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3472,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
3473,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",101313,"ARQUITECTURA","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
